timestamp,open,high,low,close,volume
1764043200,2911.99,2924.5,2910.01,2924.32,2691.5575
1764044100,2924.31,2930.01,2918.99,2928.15,2277.0178
1764045000,2928.15,2940.72,2927.52,2931.92,3937.4515
1764045900,2931.91,2943.03,2931.16,2937.56,2578.7039
1764046800,2937.57,2938.57,2928.47,2929.32,3137.0628
1764047700,2929.33,2931.76,2918.47,2921.62,3237.9575
1764048600,2921.62,2933.29,2921.21,2932.33,1377.0051
1764049500,2932.33,2936.89,2928.6,2928.61,1795.9622
1764050400,2928.61,2928.61,2919.86,2923.4,2848.2856
1764051300,2923.4,2925.0,2914.62,2915.69,1637.5474
1764052200,2915.68,2922.52,2912.32,2916.54,3502.7369
1764053100,2916.55,2926.99,2913.59,2922.3,2643.0339
1764054000,2922.3,2925.45,2916.54,2922.26,1493.4939
1764054900,2922.26,2922.38,2914.0,2915.11,3689.9471
1764055800,2915.11,2921.41,2915.11,2918.1,1923.4457
1764056700,2918.05,2918.5,2901.75,2902.77,6077.0223
1764057600,2902.77,2906.28,2897.8,2898.54,4111.5684
1764058500,2898.53,2909.18,2897.92,2904.94,5969.8901
1764059400,2904.94,2904.95,2894.64,2897.29,2762.6572
1764060300,2897.29,2900.0,2868.56,2871.7,10914.2538
1764061200,2871.7,2878.45,2867.0,2869.41,6261.7864
1764062100,2869.42,2873.24,2865.09,2870.77,8853.1243
1764063000,2870.77,2890.95,2870.73,2888.55,7883.798
1764063900,2888.54,2893.0,2883.5,2891.89,4365.9611
1764064800,2891.89,2891.89,2884.57,2887.4,2064.7449
1764065700,2887.39,2892.26,2879.99,2890.94,4770.606
1764066600,2890.94,2898.35,2888.22,2894.85,3967.3471
1764067500,2894.85,2899.99,2892.7,2898.17,3689.569
1764068400,2898.17,2898.36,2890.0,2893.73,2612.592
1764069300,2893.73,2899.39,2888.31,2893.88,1819.1371
1764070200,2893.88,2898.5,2891.47,2895.37,1044.245
1764071100,2895.36,2897.61,2888.59,2891.01,1734.0361
1764072000,2891.01,2924.11,2889.88,2921.88,5966.9443
1764072900,2921.87,2930.36,2911.19,2920.75,8808.7299
1764073800,2920.74,2933.23,2913.6,2927.35,3940.9007
1764074700,2927.35,2930.86,2922.1,2927.14,3077.2978
1764075600,2927.13,2930.82,2919.65,2928.43,4359.0575
1764076500,2928.47,2934.0,2923.34,2928.23,3337.8962
1764077400,2928.23,2933.29,2904.08,2904.58,6055.0924
